"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-06",,,,,,,,,"74",",,U","84","H,,U","67","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-07",,,,,,,,,"74",",,U","82","H,,U","67","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-08",,,,,,,,,"73",",,U","81","H,,U","66","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-09",,,,,,,,,"72",",,U","80","H,,U","66","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-10",,,,,,,,,"75",",,U","80","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-11",,,,,,,,,"74",",,U","79","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-12",,,,,,,,,"75",",,U","85","H,,U","66","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-13",,,,,,,,,"74",",,U","81","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-14",,,,,,,,,"76",",,U","87","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-15",,,,,,,,,"75",",,U","81","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-16",,,,,,,,,"76",",,U","82","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-17",,,,,,,,,"77",",,U","82","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-18",,,,,,,,,"74",",,U","76","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-19",,,,,,,,,"76",",,U","81","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-20",,,,,,,,,"75",",,U","79","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-21",,,,,,,,,"74",",,U","77","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-22",,,,,,,,,"76",",,U","82","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-23",,,,,,,,,"76",",,U","80","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-24",,,,,,,,,"76",",,U","81","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-25",,,,,,,,,"75",",,U","82","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-26",,,,,,,,,"75",",,U","82","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-27",,,,,,,,,"75",",,U","81","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-28",,,,,,,,,"76",",,U","81","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-29",,,,,,,,,"76",",,U","83","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-30",,,,,,,,,"77",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-05-31",,,,,,,,,"77",",,U","85","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-01",,,,,,,,,"78",",,U","87","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-02",,,,,,,,,"78",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-03",,,,,,,,,"78",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-04",,,,,,,,,"78",",,U","83","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-05",,,,,,,,,"77",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-06",,,,,,,,,"78",",,U","81","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-07",,,,,,,,,"76",",,U","81","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-08",,,,,,,,,"75",",,U","81","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-09",,,,,,,,,"77",",,U","82","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-10",,,,,,,,,"77",",,U","82","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-11",,,,,,,,,"77",",,U","83","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-12",,,,,,,,,"78",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-13",,,,,,,,,"78",",,U","82","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-14",,,,,,,,,"77",",,U","82","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-15",,,,,,,,,"78",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-16",,,,,,,,,"76",",,U","81","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-17",,,,,,,,,"76",",,U","83","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-18",,,,,,,,,"77",",,U","81","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-19",,,,,,,,,"77",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-20",,,,,,,,,"76",",,U","81","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-21",,,,,,,,,"76",",,U","82","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-22",,,,,,,,,"76",",,U","80","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-23",,,,,,,,,"77",",,U","82","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-24",,,,,,,,,"77",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-25",,,,,,,,,"77",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-26",,,,,,,,,"78",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-27",,,,,,,,,"79",",,U","86","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-28",,,,,,,,,"77",",,U","84","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-29",,,,,,,,,"78",",,U","84","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-06-30",,,,,,,,,"79",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-01",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-02",,,,,,,,,"79",",,U","89","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-03",,,,,,,,,"78",",,U","85","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-04",,,,,,,,,"77",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-05",,,,,,,,,"78",",,U","83","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-06",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-07",,,,,,,,,"78",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-08",,,,,,,,,"77",",,U","84","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-09",,,,,,,,,"76",",,U","82","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-10",,,,,,,,,"78",",,U","83","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-11",,,,,,,,,"79",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-12",,,,,,,,,"76",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-13",,,,,,,,,"75",",,U","80","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-14",,,,,,,,,"76",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-15",,,,,,,,,"78",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-16",,,,,,,,,"78",",,U","84","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-17",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-18",,,,,,,,,"79",",,U","84","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-19",,,,,,,,,"79",",,U","85","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-20",,,,,,,,,"79",",,U","86","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-21",,,,,,,,,"79",",,U","86","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-22",,,,,,,,,"75",",,U","82","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-23",,,,,,,,,"78",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-24",,,,,,,,,"78",",,U","82","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-25",,,,,,,,,"77",",,U","82","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-26",,,,,,,,,"78",",,U","82","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-27",,,,,,,,,"78",",,U","82","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-28",,,,,,,,,"78",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-29",,,,,,,,,"78",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-30",,,,,,,,,"78",",,U","84","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-07-31",,,,,,,,,"76",",,U","84","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-01",,,,,,,,,"77",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-02",,,,,,,,,"78",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-03",,,,,,,,,"78",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-04",,,,,,,,,"77",",,U","82","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-05",,,,,,,,,"78",",,U","82","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-06",,,,,,,,,"79",",,U","83","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-07",,,,,,,,,"78",",,U","83","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-08",,,,,,,,,"78",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-09",,,,,,,,,"79",",,U","86","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-10",,,,,,,,,"78",",,U","85","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-11",,,,,,,,,"78",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-12",,,,,,,,,"78",",,U","84","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-13",,,,,,,,,"79",",,U","86","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-14",,,,,,,,,"79",",,U","83","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-15",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-16",,,,,,,,,"78",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-17",,,,,,,,,"79",",,U","86","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-18",,,,,,,,,"78",",,U","84","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-19",,,,,,,,,"79",",,U","84","H,,U","76","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-20",,,,,,,,,"79",",,U","83","H,,U","76","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-21",,,,,,,,,"78",",,U","82","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-22",,,,,,,,,"79",",,U","85","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-23",,,,,,,,,"79",",,U","86","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-24",,,,,,,,,"78",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-25",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-26",,,,,,,,,"78",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-27",,,,,,,,,"79",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-28",,,,,,,,,"79",",,U","85","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-29",,,,,,,,,"77",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-30",,,,,,,,,"80",",,U","85","H,,U","76","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-08-31",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-01",,,,,,,,,"79",",,U","85","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-02",,,,,,,,,"78",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-03",,,,,,,,,"78",",,U","84","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-04",,,,,,,,,"78",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-05",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-06",,,,,,,,,"78",",,U","86","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-07",,,,,,,,,"79",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-08",,,,,,,,,"80",",,U","85","H,,U","77","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-09",,,,,,,,,"80",",,U","86","H,,U","76","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-10",,,,,,,,,"80",",,U","87","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-11",,,,,,,,,"79",",,U","87","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-12",,,,,,,,,"78",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-13",,,,,,,,,"78",",,U","85","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-14",,,,,,,,,"78",",,U","85","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-15",,,,,,,,,"78",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-16",,,,,,,,,"77",",,U","85","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-17",,,,,,,,,"79",",,U","86","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-18",,,,,,,,,"80",",,U","85","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-19",,,,,,,,,"80",",,U","87","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-20",,,,,,,,,"77",",,U","83","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-21",,,,,,,,,"78",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-22",,,,,,,,,"79",",,U","87","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-23",,,,,,,,,"80",",,U","86","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-24",,,,,,,,,"79",",,U","84","H,,U","77","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-25",,,,,,,,,"80",",,U","85","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-26",,,,,,,,,"79",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-27",,,,,,,,,"78",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-28",,,,,,,,,"78",",,U","85","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-29",,,,,,,,,"76",",,U","87","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-09-30",,,,,,,,,"77",",,U","89","H,,U","69","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-01",,,,,,,,,"78",",,U","89","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-02",,,,,,,,,"78",",,U","86","H,,U","71","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-03",,,,,,,,,"80",",,U","88","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-04",,,,,,,,,"79",",,U","86","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-05",,,,,,,,,"79",",,U","86","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-06",,,,,,,,,"79",",,U","86","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-07",,,,,,,,,"79",",,U","87","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-08",,,,,,,,,"78",",,U","86","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-09",,,,,,,,,"78",",,U","83","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-10",,,,,,,,,"79",",,U","85","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-11",,,,,,,,,"79",",,U","86","H,,U","73","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-12",,,,,,,,,"77",",,U","81","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-13",,,,,,,,,"78",",,U","84","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-14",,,,,,,,,"77",",,U","85","H,,U","70","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-15",,,,,,,,,"80",",,U","87","H,,U","74","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-16",,,,,,,,,"80",",,U","87","H,,U","75","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-17",,,,,,,,,"76",",,U","80","H,,U","72","H,,U"
"USR0000HMOL","MOLOAA DAIRY HAWAII, HI US","22.1833","-159.3375","85.3","2020-10-18",,,,,,,,,"79",",,U","86","H,,U","73","H,,U"
